FilePath,ID,AuthorsNote,StrideSpeed,StrideLengthFR,StepLengthFR,StepWidthFR,StrideLengthFL,StepLengthFL,StepWidthFL,StrideLengthBR,StepLengthBR,StepWidthBR,StrideLengthBL,StepLengthBL,StepWidthBL,TemporalSymmetryF,TemporalSymmetryB,DutyFactorF,DutyFactorB,AngularVelocity,NoseLateralDisplacementBR,NoseLateralDisplacementPhaseOffsetBR,TailLateralDisplacementBR,TailLateralDisplacementPhaseOffsetBR,StrideCountPerFrameFR,StrideCountPerFrameFL,StrideCountPerFrameBR,StrideCountPerFrameBL
1576\1576_20260629B_2025-06-29-193339-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1576,Training video,-0.089986793454932,0.130366402133257,0.232641421842983,0.154669680309683,0.188854627428197,0.208881748655738,0.190231266981918,0.146029229785573,0.551197012050878,0.140929309797497,0.267728774249598,0.456490658862389,0.18797577001921,0.0132178803540937,0.00580564114262214,58.2255460606916,59.3957170064081,-9.09123198560624e-07,0.00130897673615313,0.530884737228631,0.00243774468370095,0.538090961423531,0.00375935545182873,0.00270215599989314,0.00204188341799834,0.0016373233389183
1576\1576_20260629A_2025-06-29-133605-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1576,Training video,-0.0728803535097818,0.11923091075563,0.230742673143105,0.167064093895493,0.196549252131544,0.206750805198792,0.194956526650832,0.184018544827627,0.523735136776167,0.138376993423076,0.243531794655449,0.446043286301282,0.189836507279106,0.0179123643796844,0.00252496967796243,56.5685017307963,57.9055140872736,-1.30827534013685e-07,0.00134745705204087,0.530120978227625,0.00197891848649196,0.535806722245617,0.00364319652506504,0.00242385608076555,0.00144171256180092,0.00137500092655049
1576\1576_20260628_2025-06-28-160635-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1576,Training video,-0.226665665436366,0.0757984026856683,0.234335850798257,0.150833165812864,0.131253283539999,0.196201062159797,0.149378915644144,0.19994909016147,0.455206871340723,0.164379409939705,0.246438290102939,0.421871021102213,0.179183509069527,0.0190003720699492,0.00504051665295695,61.259686977663,65.1158638504787,7.32667142064768e-07,0.00218824863977463,0.530461707635712,0.0102062641735545,0.542693667291238,0.00926910803829205,0.00839158182647014,0.00547029326850023,0.00479030542470749
1576\1576_20260627_2025-06-27-160655-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1576,Training video,-0.115813661446316,0.0629384808144655,0.231143848628868,0.236855089188734,0.142971109829569,0.181263310927683,0.27855486898231,0.409688112801815,0.3405357135988,0.191251618669099,0.155535781297594,0.454869086316878,0.256262962232719,0.00706602923695524,0.0346404385320175,61.2253996672964,62.8157865057659,-4.23134791223311e-06,0.00117024391839943,0.528431644779151,0.0169858413257317,0.534981393250134,0.00808145600135337,0.00437730848394282,0.0170263907294104,0.00382750162122536
1576\1576_20260626_2025-06-26-171937-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1576,Training video,-0.329097053050312,0.151012160870775,0.264864041525068,0.270233277087835,0.251907868032886,0.222802537688473,0.342417136782107,0.485141936383189,0.248806854432384,0.206342328874262,0.261069700539584,0.295758350614726,0.41484033643898,0.00679415715463041,0.0345103231205426,62.8084318983999,65.2632522803786,3.06762547210245e-06,0.0039419896652014,0.526026459288385,0.0772564129616444,0.529121862301579,0.0132298637886482,0.00949648263325644,0.0312772565354549,0.00849384970287829
1576\1576_20250708_2025-07-08-134029-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1576,60 DPI,-0.0571577287418878,0.157045852890736,0.198695197611713,0.194486729139109,0.148396515844402,0.154504270661032,0.276535635709995,0.204717424512924,0.299071202525303,0.0896287517039786,0.210629397401495,0.418506381275501,0.159346438653451,0.00221350574905986,0.00804310228434391,56.4123487528276,59.032701270704,1.54985650408969e-05,0.00239171402069354,0.529600024669482,0.00255090334181385,0.55912758643006,0.00403831848062063,0.00661919871259621,0.0033171901805098,0.00189011522871153
1575\1575_20260626_2025-06-26-165346-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1575,Training video,-0.237332549917442,0.0927945301222056,0.263639702957053,0.138611723203921,0.109665357526305,0.262593769354519,0.158143374845605,0.257891902522901,0.445831723403254,0.241783854486578,0.209379203392754,0.447792918276744,0.237157728067272,0.00170804695079458,0.0071457373462279,57.6466510700979,59.5816496128428,2.98013242164136e-06,0.00217267901373967,0.533641489167795,0.0125210653833333,0.538623349382569,0.00773526793802333,0.00853085048562044,0.00671912785247851,0.00536427440508543
1575\1575_20260627_2025-06-27-154228-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1575,Training video,-0.102028186258199,0.0711453766431275,0.287320657407791,0.114345726981135,0.090600948201544,0.268835975699719,0.119264001422329,0.176726099803177,0.606143059306655,0.206007795616022,0.265978421170947,0.572826701764081,0.169955594832412,0.00302391886593075,0.00551707720369431,57.259902808063,59.1472301820161,2.0759243580859e-07,0.00102324094206735,0.530131781005508,0.00388521272845437,0.545840394696081,0.00381309008710742,0.0039805311687768,0.00221859433211939,0.00154883000544184
1575\1575_20260628_2025-06-28-154022-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1575,Training video,-0.17211810900885,0.0972855688812307,0.272099792657334,0.127123344217471,0.119436116247409,0.240422637934615,0.135442710136645,0.193358087750369,0.606830128470818,0.202688614367019,0.304565779716142,0.547748994696233,0.153289860866662,0.00348559781320611,0.00924910334158226,60.4620369981161,63.2336475740287,7.01928911642836e-07,0.00113483602437398,0.534756121804191,0.00383418317999084,0.543812584111196,0.00521611531245104,0.00511293940517179,0.00280103481613671,0.00231954724883354
1575\1575_20260629A_2025-06-29-131051-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1575,Training video,-0.178678703398134,0.112934849458663,0.253820103326681,0.14685495061613,0.138493997987214,0.232577548651197,0.162313230996822,0.253174553361438,0.589492591756445,0.236964462267673,0.316528707747774,0.509780273084212,0.146954626249441,0.0098605596432133,0.00564138379471862,60.2282601304128,62.7484907328352,-3.27363305048799e-07,0.00116623704810843,0.534602293916386,0.00346064299606664,0.543229306032919,0.00449568942719628,0.00420479187602475,0.00221006581084859,0.00227051205524787
1575\1575_20260629B_2025-06-29-190900-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1575,Training video,-0.281536809266961,0.0968150431105589,0.259651365821172,0.149045361191167,0.162050169303267,0.244804549082378,0.171065275614515,0.244474485272012,0.59505076419745,0.23638290624224,0.309950271776862,0.535096838692,0.136786266008875,0.0186255110658523,0.00862714382796399,62.674317729293,66.3594012145393,5.11078658434952e-07,0.00215317820811641,0.530817089614557,0.00714467389211888,0.550161835656359,0.0095924911049709,0.00940904904399934,0.0037567405403133,0.00359622873696319
1575\1575_20260630_2025-06-30-160157-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1575,60 DPI,-0.159567624481889,0.221652990668734,0.268153135157026,0.150249965014683,0.231007335058147,0.248485929024577,0.215564949959369,0.286353981464237,0.637882274653089,0.256454553821562,0.380407425799192,0.560513387342546,0.139967872360003,0.00963322897335276,-0.00601333569685155,57.0287126953093,59.2488164294139,4.95190444976742e-07,0.000869959774308289,0.532162083568659,0.00231790116487213,0.543254639222292,0.00285187997867149,0.00282764303834284,0.00197935012683999,0.00181777052464897
1578\1578_20260626_2025-06-26-181738-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1578,Training video,-0.161455472530365,0.119362419505874,0.243454505976634,0.201988514891048,0.0862096165260671,0.241787725714678,0.175914645547064,0.165746050971714,0.59088041039841,0.198415531552924,0.217674362798159,0.539831667465905,0.177986003472985,-0.00956074278469677,-0.0248123991864787,55.0673095087515,58.5580405910424,3.79181012777107e-06,0.00179448531328038,0.530443715781609,0.0166399353482821,0.56237064323881,0.0112114068878284,0.0110553506747378,0.00552767533736889,0.00708823746827541
1578\1578_20260627_2025-06-27-163707-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1578,Training video,-0.0592009776183272,0.101622973274316,0.260036845606144,0.120887940912995,0.18107415357239,0.207956430858818,0.163370040615818,0.160186375888811,0.701050722314922,0.160183559215567,0.276669834726825,0.619643220191637,0.228985071139913,0.0176275751744128,0.00566608443743873,55.4470401382798,57.8343372009719,-3.11053639746488e-07,0.000938700364510398,0.530835189415663,0.00156408605204602,0.53730013847023,0.00241458912184009,0.00172849707937061,0.00113337856739433,0.00107652011083608
1578\1578_20260628_2025-06-28-163309-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1578,Training video,-0.0844501649028883,0.0971142492126127,0.248916608340246,0.132147292479984,0.137940530189412,0.198318376567853,0.140573141329911,0.223331902000767,0.666097514167947,0.172855346389946,0.338315681369861,0.577124556789302,0.240966635552132,0.00675173702589758,0.00421824129850104,57.4343984962406,59.7565789473684,-5.31582874167242e-07,0.000992521778340413,0.529503947992579,0.00177728864732163,0.535731147071838,0.00324436090225564,0.00262781954887218,0.0012406015037594,0.00119548872180451
1578\1578_20260629A_2025-06-29-140137-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1578,Training video,-0.089712344916428,0.148689257626068,0.255915746609705,0.136876765926783,0.19434886974142,0.179557882833821,0.155564790245029,0.166564762020569,0.662924536995593,0.156193726088871,0.311952652204961,0.567497433150808,0.256390823795182,0.0149431446091564,0.012240766909827,57.2016149477261,59.4435468308354,2.33041520504653e-07,0.00117439272679411,0.534262197108015,0.00185697177169468,0.540077706164038,0.00305356798256401,0.00293626859289922,0.00186543868079809,0.00158164983483489
1578\1578_20260629B_2025-06-29-181710-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1578,Training video,-0.0947149049467278,0.145476012174072,0.23931004071452,0.134950193512679,0.164079011121944,0.185602420621279,0.151347218254613,0.195859959879237,0.646961878645313,0.166905154515174,0.309391647969122,0.585932036258248,0.197172524058409,0.0114408403743288,0.00440000256559918,55.9074066348338,59.1305765941389,-6.46526771029957e-07,0.00240911542704179,0.528623578884383,0.00232487001995531,0.545473234339845,0.00293170604052809,0.00295066921025983,0.00164979576666199,0.00134259241700769
1578\1578_20250713_2025-07-13-161517-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1578,Training video,-0.0545264215254073,0.325774435177383,0.296282726553246,0.224638937785084,0.258519285868987,0.216259570469175,0.191547988303821,0.159577746890745,0.667296816966101,0.286642801107296,0.506544210545232,0.559249197286246,0.224272822103557,0.0209647129317715,0.00840336134453775,54.8884574967311,59.0413200600027,-2.93704759872854e-06,0.0206406068684019,0.537937590336262,0.00257817540154293,0.52956738293181,0.00794955920456277,0.00424350839476661,0.00218993911487955,0.00403494276477808
1578\1578_20250718_2025-07-18-142224-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1578,60 DPI,-0.0364351145411776,0.170027589496013,0.211387615831177,0.155483195196969,0.104767510354818,0.151470156404986,0.271141432366184,0.139662393772234,0.629457848781984,0.180437283790628,0.309644653800643,0.405952923902922,0.0486698843672403,-0.011065746064998,0.00325004368338287,55.9180014343772,57.00653438521,4.71134086401316e-07,0.000530804514867777,0.525881025899643,0.00122730288327771,0.518354542868957,0.00151406486572635,0.00650251016017213,0.00160969001514065,0.00541078970435891
1579\1579_20260626_2025-06-26-174948-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1579,Training video,-0.133204685630376,0.0845790108856717,0.25903648894575,0.225421004986687,0.116733211105579,0.234734413915243,0.266061007946465,0.376503799345364,0.43821908509849,0.232575802521531,0.211337286498994,0.444134324754482,0.313501884290742,0.0184559935372952,0.0287510809307065,57.8740629445519,59.6107124018989,-3.90357120057001e-06,0.00675651541206478,0.533241864517017,0.0466007077578839,0.512723344048195,0.0186531975768425,0.0140977894282563,0.0214423860748366,0.00929463101193996
1579\1579_20260627_2025-06-27-171609-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1579,Training video,-0.0627394058699361,0.0557453502741768,0.247896300836679,0.236803162683538,0.0944587531640142,0.196132834814306,0.27117894630388,0.439666627512816,0.381256173220585,0.136541000653687,0.127066622482346,0.53528138745966,0.207980056105472,0.0387107109672872,0.0214213845660654,59.4667408468738,60.0286178093467,-2.73481716606025e-07,0.00167899575144812,0.529361051950274,0.013123508644023,0.526515291585568,0.00876444227662104,0.00559018992165351,0.0114052068408377,0.00283129591805628
1579\1579_20260628_2025-06-28-165902-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1579,Training video,-0.0401469589209502,0.0544572310584828,0.248307641606239,0.214336116181587,0.123918545907949,0.201899910168651,0.241987030398267,0.388389486478972,0.304447655382729,0.180032945793659,0.148153987922644,0.480325881837496,0.223660545323729,0.022434389834636,0.0219860339268645,57.0559819103741,58.7389414218933,-1.65498089216887e-06,0.000923801329099857,0.532590058959257,0.00321586142860752,0.531092651327969,0.00479649170892147,0.00220790888188449,0.00761728564250148,0.00161786426689812
1579\1579_20260629A_2025-06-29-142420-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1579,Training video,-0.0350531665251619,0.0754420634711201,0.277358047412393,0.251474815930854,0.172231340353618,0.214535074370311,0.252935692072276,0.342125813311008,0.462335989699862,0.138217887808335,0.163393712270469,0.535709543904799,0.197610051261021,0.0102530058272479,0.0271106455055465,56.8781060845885,58.4336752012876,-6.73647943945172e-07,0.0010758285701084,0.531901807353384,0.00233871826848001,0.526142150347713,0.00549989129895838,0.00213206604446445,0.00358904140937575,0.00160572415871115
1579\1579_20260629B_2025-06-29-184336-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1579,Training video,-0.0690116678984463,0.0757356788652818,0.272724428393212,0.209765742151216,0.174104642278446,0.229441928505295,0.215338442084619,0.246186765456112,0.556518997638547,0.147437341805953,0.187175313588475,0.567721481961312,0.191542782789745,0.0132594646815508,0.0170996112479337,59.5274608698889,61.1354711432879,9.23851457422777e-07,0.0014560377385719,0.5328238201865,0.00299810410225194,0.533517013738295,0.00584764847108745,0.00257951648024418,0.0028437959464741,0.00178667808155441
1579\1579_20250713_2025-07-13-145337-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1579,60 DPI,-0.0210214372373223,0.327989286771502,0.261194882974385,0.228303510106322,0.162948193471758,0.201903517010098,0.251834638381444,0.26550857556618,0.638667877649736,0.160738932819194,0.265324043238934,0.622614917232535,0.365552873397702,0.000783414006323283,0.0384516197290202,55.2599029036148,58.4545749713968,-3.7377841745609e-06,0.0282998018829132,0.521527261347297,0.00202797202237012,0.523294192106075,0.00575929991650948,0.0138918952348557,0.00110547635981323,0.00196357339435357
1778\1778_20260413_2026-04-13-143402-0000DLC_resnet50_Wheel Running ProjectAug6shuffle1_100000_filtered.csv,1778,Training video,-0.117622295324553,0.122303094146668,0.215504179645809,0.14993557386814,0.149754607131759,0.186314853857071,0.192116494478348,0.30748062223825,0.432966287498791,0.151697095221527,0.201835687733293,0.394770723770509,0.202911755224734,0.00131215424076392,0.0026691149949176,57.3223923922411,57.634594741696,-6.91142597375659e-06,0.000747243711008692,0.534502247331968,0.00716687580080824,0.530970635191206,0.00371165505042106,0.00400647082835674,0.00565441543322801,0.00419545530139244
1778\1778_20260414_2026-04-14-150621-0000DLC_resnet50_Wheel Running ProjectAug6shuffle1_100000_filtered.csv,1778,Training video,-0.230030803261711,0.133907007902625,0.24100818558436,0.116755266900756,0.125470857390678,0.211228640032086,0.159378590604666,0.22107343520466,0.566668189935318,0.129894640867657,0.204720419447742,0.476145029888853,0.180185780788372,0.00620043642556807,-0.00327726974793657,57.3359780286848,59.9416386939274,-2.4182676997285e-06,0.000969615823661201,0.529915974086136,0.00466882967811543,0.524078269467087,0.00620994812328349,0.00803326212999695,0.00401281660054928,0.00411199267622826
1778\1778_20260415_2026-04-15-150900-0000DLC_resnet50_Wheel Running ProjectAug6shuffle1_100000_filtered.csv,1778,Training video,-0.348032497625242,0.119413858153584,0.223955645079585,0.126223172123781,0.119832063258106,0.208946314177044,0.149652131427947,0.252591568524063,0.520825891220192,0.133754349510983,0.215198535234841,0.44452491288725,0.162279798251748,-0.000949342053215828,-0.00732145154669493,58.9865837060082,63.4722924363212,7.0118762903703e-07,0.00133090412605019,0.528418578105576,0.00725017033280235,0.530085890420054,0.00847754229049193,0.0108652537429516,0.00486097608399767,0.00598094497375073
1778\1778_20260416_2026-04-16-134335-0000DLC_resnet50_Wheel Running ProjectAug6shuffle1_100000_filtered.csv,1778,Training video,-0.72416693014667,0.120759072575564,0.220628284329308,0.128925517188841,0.117024958120052,0.20261346627825,0.145911256670227,0.242818543223655,0.509117860235873,0.145457757609574,0.207195509207734,0.430136944274986,0.132930155544144,-0.00422843687095661,-0.0121065375302664,59.5428881568533,67.4017593981562,8.89820564984681e-07,0.00170351553209047,0.531298826905141,0.0209442020075362,0.525933965026192,0.0176392103061232,0.0241596876201389,0.0105759880596115,0.0119328503908517
1778\1778_20260417_2026-04-17-162343-0000DLC_resnet50_Wheel Running ProjectAug6shuffle1_100000_filtered.csv,1778,Training video,-0.928777183951292,0.139946142785184,0.242943130286694,0.130434805626406,0.125523883326123,0.218432273935667,0.1581930995962,0.296155619786949,0.526499970401997,0.106664241239119,0.223778318493455,0.447394450654086,0.168661886765204,-0.003718809210315,-0.0218834970272875,61.1571124431421,68.9086424020551,-7.52700359899371e-07,0.00247822951436839,0.539393608822216,0.0316518596638526,0.523733298103834,0.0194750610805163,0.0273939241580316,0.0110298450008249,0.0137087461014526
1778\1778_20260421_2026-04-21-183832-0000DLC_resnet50_Wheel Running ProjectAug6shuffle1_100000_filtered.csv,1778,60 DPI,-0.725541328593004,0.125790348915766,0.200020247039032,0.0955166029171667,0.13379559088371,0.190516530081326,0.12414934711325,0.181026022970594,0.483289591393621,0.13642647754977,0.208916473513899,0.463701807570203,0.0898273663412334,0.0107766449519289,0.0148200040186159,63.9180842994907,71.2594616349086,-1.73244941295082e-06,0.0018298741199888,0.535460769496917,0.0244006959872137,0.517741260031361,0.0182654056313174,0.0247124746528799,0.0153785427921304,0.0144807516678792
1778\1778_20260724_2026-07-24-152702-0000DLC_resnet50_Wheel Running ProjectAug6shuffle1_100000_filtered.csv,1778,150 DPI,-0.431042504682028,0.0942892360440009,0.229993025554383,0.0971266996118845,0.152976874699926,0.213667565887906,0.1256757015554,0.223036073489616,0.501954887225938,0.12899524120619,0.196928912334226,0.476089707957569,0.105029238446466,0.00448852674220474,0.0177362937006854,62.8454166666667,67.5404166666667,-2.56716089290652e-06,0.00110995804085964,0.528644002800303,0.0160284963847304,0.51159911970035,0.0116333333333333,0.01385,0.012925,0.00741666666666667
1778\1778_20260724_2026-07-24-152702-0000DLC_resnet50_Wheel Running ProjectAug6shuffle1_100000_filtered.csv,1778,LDOPA,-0.500818583948014,0.114948438122447,0.232705059908152,0.0886237212468136,0.142625444299315,0.216375216946041,0.108491432704435,0.193416901634013,0.449930777312238,0.126338731245468,0.212102161828918,0.401898815396568,0.111434590851759,0.00937611062647413,0.011644327429392,64.4807126607278,69.6327530603912,-7.8830529299193e-07,0.00152726209144386,0.527517944903913,0.0273624219907419,0.513933793088226,0.012333230556412,0.0128915592370064,0.0127332272231065,0.00919159007008275
1564\1564_20250709_2025-07-09-134234-0000DLC_resnet50_Wheel Running ProjectAug6shuffle1_100000_filtered.csv,1564,Training video,0.00808432319703077,0.0638186891030464,0.283423325292081,0.134021076393079,0.115685473148095,0.233444266762707,0.196743863445983,0.156516039980397,0.490287204875108,0.191349037813343,0.159669831986887,0.450182700159293,0.250625799773055,0.00246741191498148,0.0116256762460193,51.7057061984658,53.4581777905403,-1.62215777241973e-06,0.00721376242300652,0.530449252652488,0.0162485385664339,0.547446459423337,0.0159658694671206,0.00714608032161464,0.00587438979365796,0.00180498010419658
1564\1564_20250710_2025-07-10-171626-0000DLC_resnet50_Wheel Running ProjectAug6shuffle1_100000_filtered.csv,1564,Training video,-0.0472921560149728,0.189807090430734,0.359868463500149,0.201245701062485,0.224806583522629,0.361795894523519,0.253461586726319,0.237673700520086,0.508062208126517,0.222794830747752,0.265545640812668,0.528431980313215,0.219494036042813,0.0326804293971925,-0.00587816173851083,56.3222282580386,58.4865645208099,-3.70382043537222e-06,0.0143151583198683,0.532851154076755,0.0225750536669702,0.53879198212497,0.0188119032913389,0.0149274833870356,0.00699493239472255,0.00761257004234166
1564\1564_20250711_2025-07-11-133013-0000DLC_resnet50_Wheel Running ProjectAug6shuffle1_100000_filtered.csv,1564,Training video,-0.0457739794719007,0.436631441645296,0.445032648551507,0.352086690820827,0.240149681346261,0.293667371065362,0.345390226078301,0.489718852320812,0.604058143658304,0.201360326217222,0.385553417410983,0.518455529388567,0.272338902652239,0.0286815283426219,-0.0144644083951748,57.7162148456177,58.5250735326079,5.77468329351325e-07,0.0154415751155713,0.535401175697478,0.017923762768119,0.527745603538599,0.0177854731442978,0.0125983453352073,0.00445542402596462,0.00828056855557326
1564\1564_20250712_2025-07-12-183333-0000DLC_resnet50_Wheel Running ProjectAug6shuffle1_100000_filtered.csv,1564,Training video,-0.0169721229911541,0.184895491207627,0.223535387702742,0.231485022784025,0.2337974236048,0.191550510844487,0.322051286558384,0.168673472524869,0.336562598586446,0.19264705505393,0.194751752201646,0.355273990938313,0.258470793937973,0.000775264183493118,-0.000141232488852739,55.1321149951097,57.2553504455175,1.66152647483498e-06,0.012588338835588,0.517935565431209,0.0326985614904171,0.524393202689557,0.0154641160116751,0.0206239555175627,0.00773975925883141,0.0123605110551487
1564\1564_20250713_2025-07-13-170755-0000DLC_resnet50_Wheel Running ProjectAug6shuffle1_100000_filtered.csv,1564,Training video,-0.0483275345054603,0.198490924261302,0.340161217107387,0.244825347724013,0.288097671365892,0.298762964046058,0.282782140400614,0.282294753254023,0.517706397398183,0.275330776304459,0.272205433013309,0.524034404843443,0.271610416423259,0.00211443859497711,0.00434952868451239,55.188892681649,56.7606830143446,4.56544238804723e-06,0.0327972438786689,0.532791372118877,0.0230367715272102,0.526286214135481,0.011915440855435,0.0181946638512038,0.00781132165339642,0.00828762175421327
1564\1564_20250714_2025-07-14-123836-0000DLC_resnet50_Wheel Running ProjectAug6shuffle1_100000_filtered.csv,1564,Training video,0.00285717990844149,0.134523335336783,0.297322545562868,0.190697817171301,0.232835227614993,0.251350860597913,0.303048135211442,0.168623171153584,0.365575460116191,0.20867475261528,0.0854431416801698,0.379847375626401,0.271237121937499,-0.00120327778962443,0.000534771110638981,53.1796495945957,55.2852410150903,-8.363113309604e-06,0.0384376498345359,0.526374056764045,0.0130642116082371,0.520104016756748,0.0138752764120301,0.0147662748973327,0.0130733777752578,0.0058481900580769
1564\1564_20250715_2025-07-15-151401-0000DLC_resnet50_Wheel Running ProjectAug6shuffle1_100000_filtered.csv,1564,Training video,-0.0163807593147273,0.318174195630997,0.451879566273458,0.338195667681773,0.441743117669689,0.328651763712468,0.591014358941224,0.179785654939369,0.391660704147587,0.217203440120972,0.065668946092711,0.463629357923339,0.264749250161419,0.00160284709110424,-0.00466649431230621,54.6544517776672,57.4317552468838,7.42864815531046e-06,0.0246685833064424,0.519161388482837,0.00721378108081525,0.527513301957051,0.011306691215228,0.0120416632640183,0.00555312214641534,0.00304382363640413
1564\1564_20250716_2025-07-16-124626-0000DLC_resnet50_Wheel Running ProjectAug6shuffle1_100000_filtered.csv,1564,Training video,-0.015156063654871,0.0857341314138843,0.211954576436489,0.227648402714681,0.277177080238543,0.165101490611299,0.19329108919272,0.402809274840397,0.119382537984907,0.188350334926478,0.18685784065354,0.187578371003483,0.127227576305292,0.00842713824179555,-0.0144440443324131,55.3174758450471,56.4210035216567,-8.85359516581415e-06,0.01264397680025,0.533640969521053,0.0154415858767912,0.54281670686172,0.00505673780212503,0.0122204496884688,0.00463534298528128,0.0105047707913193
1564\1564_20250717_2025-07-17-110453-0000DLC_resnet50_Wheel Running ProjectAug6shuffle1_100000_filtered.csv,1564,60 DPI,-0.00608367744266145,0.323231420027436,0.391157595581852,0.210531356631445,0.304129210005026,0.275477595548426,0.320584635796007,0.391155517902588,0.204708016951298,0.142558248210809,0.0878871300537139,0.507745793689802,0.214745836195853,0.00488401377131752,0.000265913484688396,55.8842671309215,56.598547034274,-7.55607025326928e-07,0.00495686083330895,0.532630600481371,0.00428252886410087,0.517387360181868,0.00549946713742973,0.00381545870925228,0.00253008029547433,0.000577606755558448
1564\1564_20251009_2025-10-09-152123-0000DLC_resnet50_Wheel Running ProjectAug6shuffle1_100000_filtered.csv,1564,150 DPI,-0.0190866465463949,0.178832924825226,0.20294752243406,0.124771256225963,0.13919324816904,0.131640870387599,0.0763137360944503,0.318870795195315,0.497535695491193,0.130638244212116,0.140899460287462,0.413193177367996,0.224181650371841,-0.00833613589690381,-0.0288634911620643,58.2304166666667,58.6958333333333,5.6863867674125e-07,0.000586316635169579,0.530753106586953,0.0223482913601919,0.540505177271034,0.005425,0.00190833333333333,0.00250833333333333,0.00395
1564\1564_20251009_2025-10-09-152123-0000DLC_resnet50_Wheel Running ProjectAug6shuffle1_100000_filtered.csv,1564,LDOPA,-0.720968667978282,0.184347811316408,0.220770935758304,0.170044585699912,0.197138947015581,0.237628416382028,0.14080505566516,0.321421812702029,0.538745733258483,0.201499464815584,0.244815740679366,0.453346622624544,0.173412421809667,0.0029773175413626,-0.0555338075076938,63.8153015391538,69.1840067999433,5.91387704690618e-06,0.00234468399567394,0.515812652198216,0.153238211653625,0.549226881684608,0.0284830959742002,0.024933125557287,0.0176665194456713,0.0271914400713327
