FilePath,ID,AuthorsNote,StrideSpeed,StrideLengthFR,StepLengthFR,StepWidthFR,StrideLengthFL,StepLengthFL,StepWidthFL,StrideLengthBR,StepLengthBR,StepWidthBR,StrideLengthBL,StepLengthBL,StepWidthBL,TemporalSymmetryF,TemporalSymmetryB,DutyFactorF,DutyFactorB,AngularVelocity,NoseLateralDisplacementBR,NoseLateralDisplacementPhaseOffsetBR,TailLateralDisplacementBR,TailLateralDisplacementPhaseOffsetBR,StrideCountPerFrameFR,StrideCountPerFrameFL,StrideCountPerFrameBR,StrideCountPerFrameBL
1560\1560_20250717B_2025-07-17-152157-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1560,60 DPI,-0.169329503613531,0.0917803179726925,0.0977638017061183,0.198321157121806,0.119062017025199,0.143843270854471,0.204766700917042,0.0939389055187368,0.16285117442805,0.538367402856444,0.275998416280675,0.17373957721199,0.450252486399658,0.00700857519788912,-0.000404334465469842,95.0693736771968,96.9350160696088,-2.61925059158592e-05,0.038696880022016,0.514158136013949,0.0783227109825872,0.509338295719645,0.0163047738496512,0.0154425021556792,0.00846594026808811,0.00987693031276946
1563\1563_20250709_2025-07-09-131751-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1563,Training video,-0.000613229927895413,0.0742214453998301,0.253406183668976,0.212657645367906,0.0764910806852874,0.173792100535285,0.242911823456845,0.242375222416028,0.271348809404563,0.403942776461839,0.274517442074059,0.261775082257382,0.376864374047343,-0.00136269797880074,-0.00105226806427371,98.4361194557342,98.8509855580009,-4.40432919970929e-07,0.0255228433886059,0.559564697109588,0.300579220632173,0.577552799623567,0.00602419315972947,0.00665070924834134,0.0047149351796816,0.00632138668894279
1563\1563_20250712_2025-07-12-180436-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1563,Training video,-0.0975305007682865,0.138975892556446,0.218101878684978,0.199100270340621,0.199032164751684,0.27818339709521,0.175006879244826,0.201026113941296,0.142326941357882,0.573810428051321,0.199439593601595,0.202956604376112,0.593512657292937,0.00781642899153576,0.000531685109493842,96.0606904231626,98.5621642866501,-7.37195922261917e-07,0.0465738625827891,0.538324331415142,0.0660141701002016,0.486613150479199,0.01242958207782,0.0118564129437967,0.00474911568190751,0.00406131272107952
1563\1563_20250715_2025-07-15-144957-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1563,Training video,-0.121129628716324,0.104871264502397,0.213789137497188,0.221029289769253,0.191783971023151,0.266780524988862,0.200709132378166,0.32438373541699,0.176768291202826,0.633225971227573,0.348712897229211,0.222624188679808,0.622051317589093,0.00473271908105697,-0.000576378104036321,97.7938141056175,99.1696040138452,-6.4050143905647e-06,0.27319927656913,0.53119601451884,0.0818316489296493,0.469875509181393,0.00661300053983678,0.00296910228319202,0.00148455114159601,0.00167508176939443
1563\1563_20250714_2025-07-14-121434-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1563,Training video,-0.0989013860469665,0.0715532281987978,0.153412133668755,0.188906004138313,0.0990160898772819,0.16892397866519,0.176781717730168,0.193695158690364,0.130562359476186,0.556019937247814,0.218077634915914,0.148889101991058,0.532675198538562,0.00214029129656591,-0.000646870506413132,97.9257570557762,99.159598633786,-1.25809100435548e-06,0.1105822546599,0.547159822862042,0.0616991007168881,0.557097522906418,0.00629994607050056,0.00450229608929418,0.00188753248026671,0.00192838816165776
1563\1563_20250717_2025-07-17-103920-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1563,Training video,-0.0422510437941599,0.117891730895127,0.121447772453289,0.193342705957485,0.105475487350091,0.113157174579837,0.155307943811096,0.18282358853142,0.124590897068379,0.465217294878767,0.201400504444567,0.141308452799831,0.406102827695552,0.00115162518493628,-0.000394349019209342,98.9717609455743,99.7716376380112,-8.31685341051357e-07,0.025205692409285,0.575169154805574,0.078051558440006,0.444349151543499,0.00341529500523246,0.00296911632283867,0.000567863777592095,0.000843683326708256
1563\1563_20250711_2025-07-11-130041-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1563,Training video,-0.0478233743308192,0.110502672033779,0.266964377296471,0.184518386725733,0.174650240400423,0.321854260033999,0.169509919284324,0.419829633151966,0.20756735493679,0.335296468206141,0.230106417514437,0.295374196816713,0.412099158860601,0.00416514654019213,0.00439714431798816,98.4864136537166,98.8228909349502,4.91961250654851e-06,0.048490181570939,0.502635983605895,0.105612939139889,0.517011210663627,0.00567407740100307,0.00278463956883,0.00732090725353694,0.0021633355790104
1563\1563_20250713_2025-07-13-164223-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1563,Training video,-0.0959457037589071,0.182918969978468,0.248294744938944,0.268700812773264,0.214654510724478,0.280467719796502,0.187966026356822,0.381037531965849,0.192095764684754,0.524897186922405,0.247166716406492,0.278954468459283,0.598826845240541,0.0044995714693839,0.00258814011302988,97.7041706403666,98.7117458692905,-4.99354268029944e-07,0.11095005747265,0.526961543345023,0.0557982754588716,0.507439277349493,0.00702472610546393,0.0045280795205198,0.00540423189349709,0.00248113946329852
1563\1563_20250710_2025-07-10-143307-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1563,Training video,-0.0113939191103279,0.0768286021588108,0.198362602168615,0.267386624314334,0.19660432421267,0.228280604966815,0.348538431815767,0.217676703252332,0.16880624704687,0.492174658946524,0.329357269935332,0.350754592973804,0.425232304384794,0.00406743075299821,0.000139959131933448,98.9472258085083,99.64814549164,-2.58823535465808e-06,0.052513992078242,0.560857402612257,0.183500819623128,0.456677693523214,0.00579384433924672,0.00219161924799566,0.00155405728494238,0.0012432458279539
1563\1563_20250716_2025-07-16-121443-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1563,Training video,-0.0819028678287231,0.134352148798022,0.195056893806104,0.273023803803533,0.167494187112099,0.204397585456915,0.23264438884439,0.258214520909841,0.164969386086197,0.711033959249754,0.289696814168472,0.22847235842022,0.704050506091519,0.00343978524483936,-0.000671812359886983,98.0564793702891,99.4401440666889,4.4548583974345e-07,0.28454379977536,0.53329059581301,0.0948912604829731,0.472399296102169,0.00718155016919122,0.00446577689995207,0.00124896524681586,0.00158299083608057
1563\1563_20250721_2025-07-21-145127-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1563,60 DPI,-0.0413116646306719,0.0502882839508129,0.183015209905346,0.208184956022707,0.118881607021398,0.193831942548874,0.208370642577212,0.173552252277311,0.117863274550204,0.525118127009266,0.183740666575172,0.124750572161563,0.51015408045527,-0.000358484804227461,-0.000976055214947227,99.2737385986186,99.5930431802605,-9.07131270291698e-07,0.0176048901460717,0.573801204829694,0.103117761851044,0.442334621222847,0.0020693836663679,0.00248457847840987,0.000705172141087151,0.00151579058364528
1563\1563_20250721B_2025-07-21-151745-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1563,60 DPI,-0.345186732952037,0.0673252083445302,0.12163476221084,0.17546642960643,0.156881725316957,0.144526595187831,0.192227282721102,0.314864372305323,0.197040484844788,0.504806389686967,0.29813280347896,0.167202479960626,0.483358200219764,-0.00153675826627229,-0.00290116691380309,94.9822644944596,97.3789120130584,-3.89568968069832e-07,0.0140125207946227,0.572735795685042,0.11218145675295,0.395259336842393,0.0110807671783282,0.0129014031453056,0.00404934551276015,0.00473993156919986
1576\1576_20260629B_2025-06-29-193339-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1576,Training video,-0.089986793454932,0.130366402133257,0.154669680309683,0.232641421842983,0.188854627428197,0.190231266981918,0.208881748655738,0.146029229785573,0.140929309797497,0.551197012050878,0.267728774249598,0.18797577001921,0.456490658862389,0.00532792332168461,0.000669626919388117,97.6371401419014,98.8880322732078,-9.09123198560624e-07,0.0114678976797306,0.538788984523537,0.0642341943905798,0.510797975401637,0.00375935545182873,0.00270215599989314,0.00204188341799834,0.0016373233389183
1576\1576_20260629A_2025-06-29-133605-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1576,Training video,-0.0728803535097818,0.11923091075563,0.167064093895493,0.230742673143105,0.196549252131544,0.194956526650832,0.206750805198792,0.184018544827627,0.138376993423076,0.523735136776167,0.243531794655449,0.189836507279106,0.446043286301282,0.00362458665334874,0.000185036698945287,97.9571414805536,99.1462763788924,-1.30827534013685e-07,0.0226219743160087,0.524957341925936,0.0902967070200464,0.552660636871048,0.00364319652506504,0.00242385608076555,0.00144171256180092,0.00137500092655049
1576\1576_20260628_2025-06-28-160635-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1576,Training video,-0.226665665436366,0.0757984026856683,0.150833165812864,0.234335850798257,0.131253283539999,0.149378915644144,0.196201062159797,0.19994909016147,0.164379409939705,0.455206871340723,0.246438290102939,0.179183509069527,0.421871021102213,-0.00180790644433746,0.000712752776888717,95.0803449323811,96.7354885275794,7.32667142064768e-07,0.0161015224554437,0.529471388547578,0.114833745407258,0.489724221171511,0.00926910803829205,0.00839158182647014,0.00547029326850023,0.00479030542470749
1576\1576_20260627_2025-06-27-160655-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1576,Training video,-0.115813661446316,0.0629384808144655,0.236855089188734,0.231143848628868,0.142971109829569,0.27855486898231,0.181263310927683,0.409688112801815,0.191251618669099,0.3405357135988,0.155535781297594,0.256262962232719,0.454869086316878,0.00291101699552412,0.00941581857520638,96.6148109510249,96.7582541517467,-4.23134791223311e-06,0.00424495826829417,0.512665213301813,0.0670172474920969,0.524332235459204,0.00808145600135337,0.00437730848394282,0.0170263907294104,0.00382750162122536
1576\1576_20260626_2025-06-26-171937-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1576,Training video,-0.329097053050312,0.151012160870775,0.270233277087835,0.264864041525068,0.251907868032886,0.342417136782107,0.222802537688473,0.485141936383189,0.206342328874262,0.248806854432384,0.261069700539584,0.41484033643898,0.295758350614726,0.00560571549589185,0.0185987744559006,94.3008876969603,94.515271811342,3.06762547210245e-06,0.0108078028910114,0.508031684536676,0.199634892708993,0.524755319597894,0.0132298637886482,0.00949648263325644,0.0312772565354549,0.00849384970287829
1576\1576_20250708_2025-07-08-134029-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1576,60 DPI,-0.0571577287418878,0.157045852890736,0.194486729139109,0.198695197611713,0.148396515844402,0.276535635709995,0.154504270661032,0.204717424512924,0.0896287517039786,0.299071202525303,0.210629397401495,0.159346438653451,0.418506381275501,0.00122356501298835,0.00105208791629202,98.3311572970593,99.2063793286675,1.54985650408969e-05,0.0359247730393272,0.485814525511549,0.0593652093521832,0.489339917965542,0.00403831848062063,0.00661919871259621,0.0033171901805098,0.00189011522871153
1575\1575_20260626_2025-06-26-165346-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1575,Training video,-0.237332549917442,0.0927945301222056,0.138611723203921,0.263639702957053,0.109665357526305,0.158143374845605,0.262593769354519,0.257891902522901,0.241783854486578,0.445831723403254,0.209379203392754,0.237157728067272,0.447792918276744,-0.000975233974201353,0.00207049384513354,96.1173996266276,97.3934825247536,2.98013242164136e-06,0.0239609008737152,0.503117070109069,0.167845414258853,0.505859026789768,0.00773526793802333,0.00853085048562044,0.00671912785247851,0.00536427440508543
1575\1575_20260627_2025-06-27-154228-0000DLC_resnet50_Wheel_runningJul16shuffle1_100000_filtered.csv,1575,Training video,-0.102028186258199,0.0711453766431275,0.114345726981135,0.287320657407791,0.090600948201544,0.119264001422329,0.268835975699719,0.176726099803177,0.206007795616022,0.606143059306655,0.265978421170947,0.169955594832412,0.572826701764081,-0.0015547493892056,-4.24738303286155e-05,97.661152527409,98.5554401226887,2.0759243580859e-07,0.00853797514224755,0.567983444446446,0.0977051329006748,0.49838796008537,0.00381309008710742,0.0039805311687768,0.00221859433211939,0.00154883000544184
